country,region,region_code,start_date,end_date,days,year,week,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change
Bulgaria,Bulgaria,0,31-08-2020,06-09-2020,7,2020,36,6885868,1946,63,1779.211798,166.7882022,1883,0.914917335,2.42218123,0.093742747
Bulgaria,Bulgaria,0,07-09-2020,13-09-2020,7,2020,37,6885868,1912,44,1783.411798,128.5882022,1868,0.638989885,1.86742183,0.072102362
Bulgaria,Bulgaria,0,14-09-2020,20-09-2020,7,2020,38,6885868,1849,41,1777.611798,71.38820225,1808,0.595422393,1.03673498,0.040159613
Bulgaria,Bulgaria,0,21-09-2020,27-09-2020,7,2020,39,6885868,1844,35,1769.611798,74.38820225,1809,0.508287408,1.080302472,0.042036452
Bulgaria,Bulgaria,0,28-09-2020,04-10-2020,7,2020,40,6885868,1986,48,1913.211798,72.78820225,1938,0.697079874,1.057066477,0.038045031
Bulgaria,Bulgaria,0,05-10-2020,11-10-2020,7,2020,41,6885868,2084,48,1951.811798,132.1882022,2036,0.697079874,1.919702821,0.067725896
Bulgaria,Bulgaria,0,12-10-2020,18-10-2020,7,2020,42,6885868,2157,94,2023.011798,133.9882022,2063,1.365114754,1.945843316,0.066232042
Bulgaria,Bulgaria,0,19-10-2020,25-10-2020,7,2020,43,6885868,2372,108,2017.411798,354.5882022,2264,1.568429717,5.149506239,0.175763918
Bulgaria,Bulgaria,0,26-10-2020,01-11-2020,7,2020,44,6885868,2732,204,2052.211798,679.7882022,2528,2.962589466,9.872222387,0.331246611
Bulgaria,Bulgaria,0,02-11-2020,08-11-2020,7,2020,45,6885868,3236,367,2069.411798,1166.588202,2869,5.329756539,16.94177411,0.563729367
Bulgaria,Bulgaria,0,09-11-2020,15-11-2020,7,2020,46,6885868,3948,465,2090.011798,1857.988202,3483,6.752961282,26.9826288,0.888984552
Bulgaria,Bulgaria,0,16-11-2020,22-11-2020,7,2020,47,6885868,4407,750,2047.811798,2359.188202,3657,10.89187304,34.26130449,1.152053233
Bulgaria,Bulgaria,0,23-11-2020,29-11-2020,7,2020,48,6885868,4739,934,2067.211798,2671.788202,3805,13.56401255,38.80103717,1.292459827
Bulgaria,Bulgaria,0,30-11-2020,06-12-2020,7,2020,49,6885868,4753,983,2121.011798,2631.988202,3770,14.27561493,38.22304178,1.240911628
Bulgaria,Bulgaria,0,07-12-2020,13-12-2020,7,2020,50,6885868,4370,891,2160.011798,2209.988202,3479,12.93954517,32.09454788,1.023137098
Bulgaria,Bulgaria,0,14-12-2020,20-12-2020,7,2020,51,6885868,3945,921,2190.811798,1754.188202,3024,13.37522009,25.47519357,0.800702372
Bulgaria,Bulgaria,0,21-12-2020,27-12-2020,7,2020,52,6885868,3242,555,2321.811798,920.1882022,2687,8.059986047,13.36343076,0.396323338
Bulgaria,Bulgaria,0,28-12-2020,03-01-2021,7,2020,53,6885868,2965,514,2280.679775,684.3202247,2451,7.464563654,9.938038672,0.30005099
Bulgaria,Bulgaria,0,04-01-2021,10-01-2021,7,2021,1,6885868,2628,448,2465.080431,162.9195693,2180,6.506078827,2.365999018,0.066090975
Bulgaria,Bulgaria,0,11-01-2021,17-01-2021,7,2021,2,6885868,2489,357,2484.580431,4.419569288,2132,5.184531565,0.064183183,0.001778799
Bulgaria,Bulgaria,0,18-01-2021,24-01-2021,7,2021,3,6885868,2525,337,2430.747097,94.25290262,2188,4.894081618,1.368787532,0.038775281
Bulgaria,Bulgaria,0,25-01-2021,31-01-2021,7,2021,4,6885868,2464,225,2448.413764,15.58623596,2239,3.267561911,0.226351071,0.00636585
Bulgaria,Bulgaria,0,01-02-2021,07-02-2021,7,2021,5,6885868,2388,286,2416.580431,-28.58043071,2102,4.153434251,-0.41505923,-0.011826807
Bulgaria,Bulgaria,0,08-02-2021,14-02-2021,7,2021,6,6885868,2371,293,2279.247097,91.75290262,2078,4.255091733,1.332481288,0.040255794
Bulgaria,Bulgaria,0,15-02-2021,21-02-2021,7,2021,7,6885868,2494,230,2256.580431,237.4195693,2264,3.340174398,3.447925073,0.105212101
Bulgaria,Bulgaria,0,22-02-2021,28-02-2021,7,2021,8,6885868,2589,337,2226.747097,362.2529026,2252,4.894081618,5.26081683,0.162682553
Bulgaria,Bulgaria,0,01-03-2021,07-03-2021,7,2021,9,6885868,2755,423,2234.01573,520.9842697,2332,6.143016392,7.565992692,0.233205283
Bulgaria,Bulgaria,0,08-03-2021,14-03-2021,7,2021,10,6885868,3020,671,2221.21573,798.7842697,2349,9.744595743,11.60034246,0.359615799
Bulgaria,Bulgaria,0,15-03-2021,21-03-2021,7,2021,11,6885868,3391,734,2157.61573,1233.38427,2657,10.65951308,17.91181983,0.571642231
Bulgaria,Bulgaria,0,22-03-2021,28-03-2021,7,2021,12,6885868,3686,691,2115.61573,1570.38427,2995,10.03504569,22.80590144,0.742282375
Bulgaria,Bulgaria,0,29-03-2021,04-04-2021,7,2021,13,6885868,4044,879,2097.41573,1946.58427,3165,12.7652752,28.26926496,0.928086998
Bulgaria,Bulgaria,0,05-04-2021,11-04-2021,7,2021,14,6885868,3787,829,2085.01573,1701.98427,2958,12.03915033,24.7170621,0.816293251
Bulgaria,Bulgaria,0,12-04-2021,18-04-2021,7,2021,15,6885868,3738,777,2028.21573,1709.78427,2961,11.28398047,24.83033758,0.842999216
Bulgaria,Bulgaria,0,19-04-2021,25-04-2021,7,2021,16,6885868,3437,712,2019.81573,1417.18427,2725,10.34001814,20.58105485,0.701640377
Bulgaria,Bulgaria,0,26-04-2021,02-05-2021,7,2021,17,6885868,3139,585,2006.61573,1132.38427,2554,8.495660968,16.44504759,0.564325422
Bulgaria,Bulgaria,0,03-05-2021,09-05-2021,7,2021,18,6885868,2801,437,1966.61573,834.3842697,2364,6.346331356,12.11734337,0.424274177
Bulgaria,Bulgaria,0,10-05-2021,16-05-2021,7,2021,19,6885868,2552,330,1983.01573,568.9842697,2222,4.792424136,8.263072566,0.286928773
Bulgaria,Bulgaria,0,17-05-2021,23-05-2021,7,2021,20,6885868,2362,237,1924.21573,437.7842697,2125,3.441831879,6.35772091,0.227513092
Bulgaria,Bulgaria,0,24-05-2021,30-05-2021,7,2021,21,6885868,2184,166,1926.81573,257.1842697,2018,2.410734565,3.734957883,0.133476318
Bulgaria,Bulgaria,0,31-05-2021,06-06-2021,7,2021,22,6885868,2098,158,1907.41573,190.5842697,1940,2.294554586,2.767759557,0.099917531
Bulgaria,Bulgaria,0,07-06-2021,13-06-2021,7,2021,23,6885868,2054,80,1873.01573,180.9842697,1974,1.161799791,2.628343582,0.096627202
Bulgaria,Bulgaria,0,14-06-2021,20-06-2021,7,2021,24,6885868,2030,90,1889.21573,140.7842697,1940,1.307024764,2.044539188,0.074519954
Bulgaria,Bulgaria,0,21-06-2021,27-06-2021,7,2021,25,6885868,2291,37,1915.61573,375.3842697,2254,0.537332403,5.451517073,0.19596011
Bulgaria,Bulgaria,0,28-06-2021,04-07-2021,7,2021,26,6885868,2139,57,1911.41573,227.5842697,2082,0.827782351,3.30509196,0.119065814
Bulgaria,Bulgaria,0,05-07-2021,11-07-2021,7,2021,27,6885868,2099,56,1852.41573,246.5842697,2043,0.813259853,3.581019411,0.133114973
Bulgaria,Bulgaria,0,12-07-2021,18-07-2021,7,2021,28,6885868,2091,34,1894.41573,196.5842697,2057,0.493764911,2.854894541,0.103770396
Bulgaria,Bulgaria,0,19-07-2021,25-07-2021,7,2021,29,6885868,1936,20,1825.61573,110.3842697,1916,0.290449948,1.603055267,0.060464132
Bulgaria,Bulgaria,0,26-07-2021,01-08-2021,7,2021,30,6885868,2104,21,1926.41573,177.5842697,2083,0.304972445,2.578967091,0.092183773
Bulgaria,Bulgaria,0,02-08-2021,08-08-2021,7,2021,31,6885868,2242,40,1915.21573,326.7842697,2202,0.580899895,4.745723701,0.170625306
Bulgaria,Bulgaria,0,09-08-2021,15-08-2021,7,2021,32,6885868,2243,89,1887.21573,355.7842697,2154,1.292502267,5.166876125,0.18852337
Bulgaria,Bulgaria,0,16-08-2021,22-08-2021,7,2021,33,6885868,2085,131,1813.81573,271.1842697,1954,1.902447157,3.938272846,0.149510375
Bulgaria,Bulgaria,0,23-08-2021,29-08-2021,7,2021,34,6885868,2348,256,1786.61573,561.3842697,2092,3.71775933,8.152701586,0.314216572
Bulgaria,Bulgaria,0,30-08-2021,05-09-2021,7,2021,35,6885868,2479,384,1773.61573,705.3842697,2095,5.576638995,10.24394121,0.397709751
Bulgaria,Bulgaria,0,06-09-2021,12-09-2021,7,2021,36,6885868,2658,407,1767.61573,890.3842697,2251,5.910656434,12.93060322,0.503720494
Bulgaria,Bulgaria,0,13-09-2021,19-09-2021,7,2021,37,6885868,2900,506,1771.81573,1128.18427,2394,7.348383675,16.3840531,0.636739053
Bulgaria,Bulgaria,0,20-09-2021,26-09-2021,7,2021,38,6885868,2776,461,1766.01573,1009.98427,2315,6.694871293,14.66749391,0.571899928
Bulgaria,Bulgaria,0,27-09-2021,03-10-2021,7,2021,39,6885868,2842,549,1758.01573,1083.98427,2293,7.972851062,15.74215872,0.616595319
Bulgaria,Bulgaria,0,04-10-2021,10-10-2021,7,2021,40,6885868,3073,618,1901.61573,1171.38427,2455,8.974903382,17.01142499,0.615994205
Bulgaria,Bulgaria,0,11-10-2021,17-10-2021,7,2021,41,6885868,3403,618,1940.21573,1462.78427,2785,8.974903382,21.24328073,0.753928672
Bulgaria,Bulgaria,0,18-10-2021,24-10-2021,7,2021,42,6885868,3841,799,2011.41573,1829.58427,3042,11.60347541,26.57013277,0.909600259
Bulgaria,Bulgaria,0,25-10-2021,31-10-2021,7,2021,43,6885868,4049,926,2005.81573,2043.18427,3123,13.44783258,29.67213821,1.018630096
Bulgaria,Bulgaria,0,01-11-2021,07-11-2021,7,2021,44,6885868,4171,1075,2040.61573,2130.38427,3096,15.61168469,30.93849998,1.043990908
Bulgaria,Bulgaria,0,08-11-2021,14-11-2021,7,2021,45,6885868,4092,1205,2057.81573,2034.18427,2887,17.49960934,29.54143573,0.988516241
Bulgaria,Bulgaria,0,15-11-2021,21-11-2021,7,2021,46,6885868,3987,974,2078.41573,1908.58427,3013,14.14491245,27.71741006,0.918288022
Bulgaria,Bulgaria,0,22-11-2021,28-11-2021,7,2021,47,6885868,3657,848,2036.21573,1620.78427,2809,12.31507778,23.53783531,0.795978661
Bulgaria,Bulgaria,0,29-11-2021,05-12-2021,7,2021,48,6885868,3491,751,2055.61573,1435.38427,2740,10.90639553,20.8453643,0.698274609
Bulgaria,Bulgaria,0,06-12-2021,12-12-2021,7,2021,49,6885868,3310,684,2109.41573,1200.58427,2626,9.933388209,17.43548191,0.569154886
Bulgaria,Bulgaria,0,13-12-2021,19-12-2021,7,2021,50,6885868,3132,546,2148.41573,983.5842697,2586,7.92928357,14.28409998,0.457818408
Bulgaria,Bulgaria,0,20-12-2021,26-12-2021,7,2021,51,6885868,3100,492,2179.21573,920.7842697,2608,7.145068712,13.37208715,0.422530113
Bulgaria,Bulgaria,0,27-12-2021,02-01-2022,7,2021,52,6885868,3072,453,2310.21573,761.7842697,2619,6.578691314,11.06301006,0.329745945
Bulgaria,Bulgaria,0,03-01-2022,09-01-2022,7,2022,1,6885868,3144,529,2453.484363,690.5156367,2615,7.682401115,10.02801153,0.281442852
Bulgaria,Bulgaria,0,10-01-2022,16-01-2022,7,2022,2,6885868,3129,530,2472.984363,656.0156367,2599,7.696923612,9.526985366,0.265272861
Bulgaria,Bulgaria,0,17-01-2022,23-01-2022,7,2022,3,6885868,3249,578,2419.15103,829.84897,2671,8.394003487,12.05147949,0.343033138
Bulgaria,Bulgaria,0,24-01-2022,30-01-2022,7,2022,4,6885868,3460,496,2436.817697,1023.182303,2964,7.203158701,14.85916232,0.419884633
Bulgaria,Bulgaria,0,31-01-2022,06-02-2022,7,2022,5,6885868,3617,610,2404.984363,1212.015637,3007,8.858723403,17.60149391,0.503959882
Bulgaria,Bulgaria,0,07-02-2022,13-02-2022,7,2022,6,6885868,3617,634,2267.65103,1349.34897,2983,9.20726334,19.59591688,0.595042602
Bulgaria,Bulgaria,0,14-02-2022,20-02-2022,7,2022,7,6885868,3422,638,2244.984363,1177.015637,2784,9.265353329,17.0932065,0.524286786
Bulgaria,Bulgaria,0,21-02-2022,27-02-2022,7,2022,8,6885868,3012,440,2215.15103,796.84897,2572,6.389898848,11.57223708,0.3597267
Bulgaria,Bulgaria,0,28-02-2022,06-03-2022,7,2022,9,6885868,2687,350,2222.419663,464.5803371,2337,5.082874084,6.746866729,0.209042579
Bulgaria,Bulgaria,0,07-03-2022,13-03-2022,7,2022,10,6885868,2632,266,2209.619663,422.3803371,2366,3.862984304,6.134017339,0.191155222
Bulgaria,Bulgaria,0,14-03-2022,20-03-2022,7,2022,11,6885868,2412,184,2146.019663,265.9803371,2228,2.672139518,3.862698749,0.12394124
Bulgaria,Bulgaria,0,21-03-2022,27-03-2022,7,2022,12,6885868,2468,155,2104.019663,363.9803371,2313,2.250987094,5.285903492,0.17299284
Bulgaria,Bulgaria,0,28-03-2022,03-04-2022,7,2022,13,6885868,2361,131,2085.819663,275.1803371,2230,1.902447157,3.996305725,0.131929113
Bulgaria,Bulgaria,0,04-04-2022,10-04-2022,7,2022,14,6885868,2263,132,2073.419663,189.5803371,2131,1.916969654,2.753179949,0.091433654
Bulgaria,Bulgaria,0,11-04-2022,17-04-2022,7,2022,15,6885868,2105,84,2016.619663,88.38033708,2021,1.21988978,1.283503214,0.043825982
Bulgaria,Bulgaria,0,18-04-2022,24-04-2022,7,2022,16,6885868,1999,70,2008.219663,-9.219662921,1929,1.016574817,-0.133892531,-0.004590963
Bulgaria,Bulgaria,0,25-04-2022,01-05-2022,7,2022,17,6885868,2083,64,1995.019663,87.98033708,2019,0.929439832,1.277694215,0.044099985
Bulgaria,Bulgaria,0,02-05-2022,08-05-2022,7,2022,18,6885868,1837,55,1955.019663,-118.0196629,1782,0.798737356,-1.713940246,-0.060367507
Bulgaria,Bulgaria,0,09-05-2022,15-05-2022,7,2022,19,6885868,1966,75,1971.419663,-5.419662921,1891,1.089187304,-0.078707041,-0.002749117
Bulgaria,Bulgaria,0,16-05-2022,22-05-2022,7,2022,20,6885868,1912,45,1912.619663,-0.619662921,1867,0.653512382,-0.008999053,-0.000323986
Bulgaria,Bulgaria,0,23-05-2022,29-05-2022,7,2022,21,6885868,1906,41,1915.219663,-9.219662921,1865,0.595422393,-0.133892531,-0.004813893
Bulgaria,Bulgaria,0,30-05-2022,05-06-2022,7,2022,22,6885868,1828,29,1895.819663,-67.81966292,1799,0.421152424,-0.984910877,-0.035773267
Canada,Canada,0,29-12-2019,04-01-2020,7,2020,1,38155012,6220,0,6362.401757,-142.4017568,6220,0,-0.373219007,-0.022381761
Canada,Canada,0,05-01-2020,11-01-2020,7,2020,2,38155012,6210,0,6393.23509,-183.2350902,6210,0,-0.480238586,-0.028660778
Canada,Canada,0,12-01-2020,18-01-2020,7,2020,3,38155012,6135,0,6346.568423,-211.5684235,6135,0,-0.55449707,-0.033335877
Canada,Canada,0,19-01-2020,25-01-2020,7,2020,4,38155012,6165,0,6274.901757,-109.9017568,6165,0,-0.288040158,-0.017514498
Canada,Canada,0,26-01-2020,01-02-2020,7,2020,5,38155012,5845,0,6044.068423,-199.0684235,5845,0,-0.521735974,-0.032936163
Canada,Canada,0,02-02-2020,08-02-2020,7,2020,6,38155012,5900,0,6055.73509,-155.7350902,5900,0,-0.408164176,-0.025716959
Canada,Canada,0,09-02-2020,15-02-2020,7,2020,7,38155012,5735,0,6023.23509,-288.2350902,5735,0,-0.75543179,-0.047853867
Canada,Canada,0,16-02-2020,22-02-2020,7,2020,8,38155012,5680,0,5973.23509,-293.2350902,5680,0,-0.768536228,-0.049091503
Canada,Canada,0,23-02-2020,29-02-2020,7,2020,9,38155012,5775,0,5926.568423,-151.5684235,5775,0,-0.39724381,-0.025574399
Canada,Canada,0,01-03-2020,07-03-2020,7,2020,10,38155012,5770,0,5969.882108,-199.8821082,5770,0,-0.52386855,-0.033481751
Canada,Canada,0,08-03-2020,14-03-2020,7,2020,11,38155012,5680,1,5863.882108,-183.8821082,5679,0.002620888,-0.481934348,-0.031358425
Canada,Canada,0,15-03-2020,21-03-2020,7,2020,12,38155012,5880,17,5839.882108,40.11789182,5863,0.04455509,0.105144487,0.006869641
Canada,Canada,0,22-03-2020,28-03-2020,7,2020,13,38155012,5930,65,5784.882108,145.1178918,5865,0.170357698,0.380337691,0.025085713
Canada,Canada,0,29-03-2020,04-04-2020,7,2020,14,38155012,6305,277,5732.882108,572.1178918,6028,0.725985881,1.499456721,0.099795859
Canada,Canada,0,05-04-2020,11-04-2020,7,2020,15,38155012,6590,626,5640.882108,949.1178918,5964,1.640675673,2.487531368,0.168256998
Canada,Canada,0,12-04-2020,18-04-2020,7,2020,16,38155012,6625,951,5641.882108,983.1178918,5674,2.492464162,2.576641548,0.174253533
Canada,Canada,0,19-04-2020,25-04-2020,7,2020,17,38155012,6940,1175,5587.882108,1352.117892,5765,3.079542997,3.543749093,0.241973232
Canada,Canada,0,26-04-2020,02-05-2020,7,2020,18,38155012,6900,1300,5606.882108,1293.117892,5600,3.407153954,3.389116722,0.230630476
Canada,Canada,0,03-05-2020,09-05-2020,7,2020,19,38155012,6440,1164,5516.882108,923.1178918,5276,3.050713233,2.419388289,0.167326014
Canada,Canada,0,10-05-2020,16-05-2020,7,2020,20,38155012,6120,876,5396.882108,723.1178918,5244,2.295897587,1.895210757,0.133988084
Canada,Canada,0,17-05-2020,23-05-2020,7,2020,21,38155012,5925,677,5351.882108,573.1178918,5248,1.774340944,1.502077609,0.107087167
Canada,Canada,0,24-05-2020,30-05-2020,7,2020,22,38155012,5885,643,5291.882108,593.1178918,5242,1.685230763,1.554495362,0.112080708
Canada,Canada,0,31-05-2020,06-06-2020,7,2020,23,38155012,5550,380,5242.882108,307.1178918,5170,0.99593731,0.804921492,0.058578066
Canada,Canada,0,07-06-2020,13-06-2020,7,2020,24,38155012,5200,243,5234.882108,-34.88210818,4957,0.636875701,-0.091422087,-0.006663399
Canada,Canada,0,14-06-2020,20-06-2020,7,2020,25,38155012,5305,159,5190.882108,114.1178918,5146,0.416721137,0.299090174,0.021984297
Canada,Canada,0,21-06-2020,27-06-2020,7,2020,26,38155012,5295,126,5222.882108,72.11789182,5169,0.330231845,0.189012893,0.013808064
Canada,Canada,0,28-06-2020,04-07-2020,7,2020,27,38155012,5155,84,5241.882108,-86.88210818,5071,0.220154563,-0.227708245,-0.016574602
Canada,Canada,0,05-07-2020,11-07-2020,7,2020,28,38155012,5395,74,5194.882108,200.1178918,5321,0.193945687,0.524486513,0.038522124
Canada,Canada,0,12-07-2020,18-07-2020,7,2020,29,38155012,5275,58,5126.882108,148.1178918,5217,0.152011484,0.388200354,0.028890442
Canada,Canada,0,19-07-2020,25-07-2020,7,2020,30,38155012,5285,35,5168.882108,116.1178918,5250,0.091731068,0.304331949,0.022464798
Canada,Canada,0,26-07-2020,01-08-2020,7,2020,31,38155012,5225,54,5160.882108,64.11789182,5171,0.141527933,0.168045791,0.012423824
Canada,Canada,0,02-08-2020,08-08-2020,7,2020,32,38155012,5245,32,5182.882108,62.11789182,5213,0.083868405,0.162804016,0.011985203
Canada,Canada,0,09-08-2020,15-08-2020,7,2020,33,38155012,5415,37,5157.882108,257.1178918,5378,0.096972843,0.673877109,0.049849509
Canada,Canada,0,16-08-2020,22-08-2020,7,2020,34,38155012,5415,43,5167.882108,247.1178918,5372,0.112698169,0.647668232,0.04781802
Canada,Canada,0,23-08-2020,29-08-2020,7,2020,35,38155012,5250,40,5209.882108,40.11789182,5210,0.104835506,0.105144487,0.007700345
Canada,Canada,0,30-08-2020,05-09-2020,7,2020,36,38155012,5450,22,5251.882108,198.1178918,5428,0.057659528,0.519244737,0.037723218
Canada,Canada,0,06-09-2020,12-09-2020,7,2020,37,38155012,5330,26,5240.882108,89.11789182,5304,0.068143079,0.233567983,0.017004369
Canada,Canada,0,13-09-2020,19-09-2020,7,2020,38,38155012,5465,52,5272.882108,192.1178918,5413,0.136286158,0.503519411,0.036435082
Canada,Canada,0,20-09-2020,26-09-2020,7,2020,39,38155012,5745,52,5401.882108,343.1178918,5693,0.136286158,0.899273448,0.063518212
Canada,Canada,0,27-09-2020,03-10-2020,7,2020,40,38155012,5705,213,5498.882108,206.1178918,5492,0.558249071,0.540211839,0.037483599
Canada,Canada,0,04-10-2020,10-10-2020,7,2020,41,38155012,5780,142,5529.882108,250.1178918,5638,0.372166047,0.655530895,0.045230239
Canada,Canada,0,11-10-2020,17-10-2020,7,2020,42,38155012,5725,144,5620.882108,104.1178918,5581,0.377407823,0.272881298,0.018523408
Canada,Canada,0,18-10-2020,24-10-2020,7,2020,43,38155012,5750,193,5607.882108,142.1178918,5557,0.505831318,0.372475028,0.025342525
Canada,Canada,0,25-10-2020,31-10-2020,7,2020,44,38155012,5900,246,5685.882108,214.1178918,5654,0.644738364,0.56117894,0.037657814
Canada,Canada,0,01-11-2020,07-11-2020,7,2020,45,38155012,6260,311,5631.882108,628.1178918,5949,0.815096061,1.64622643,0.111528949
Canada,Canada,0,08-11-2020,14-11-2020,7,2020,46,38155012,6145,421,5653.882108,491.1178918,5724,1.103393704,1.287164821,0.086863837
Canada,Canada,0,15-11-2020,21-11-2020,7,2020,47,38155012,6140,521,5686.882108,453.1178918,5619,1.365482469,1.18757109,0.079677736
Canada,Canada,0,22-11-2020,28-11-2020,7,2020,48,38155012,6305,561,5707.882108,597.1178918,5744,1.470317976,1.564978912,0.104612863
Canada,Canada,0,29-11-2020,05-12-2020,7,2020,49,38155012,6500,633,5746.882108,753.1178918,5867,1.659021887,1.973837387,0.131048084
Canada,Canada,0,06-12-2020,12-12-2020,7,2020,50,38155012,6565,764,5852.882108,712.1178918,5801,2.00235817,1.866380993,0.121669611
Canada,Canada,0,13-12-2020,19-12-2020,7,2020,51,38155012,6445,831,5921.882108,523.1178918,5614,2.177957643,1.371033226,0.088336425
Canada,Canada,0,20-12-2020,26-12-2020,7,2020,52,38155012,6655,815,6012.882108,642.1178918,5840,2.13602344,1.682918857,0.106790368
Canada,Canada,0,27-12-2020,02-01-2021,7,2020,53,38155012,6775,839,5969.313454,805.6865465,5936,2.198924744,2.111613925,0.134971392
Canada,Canada,0,03-01-2021,09-01-2021,7,2021,1,38155012,6795,1027,6467.695793,327.3042071,5768,2.691651624,0.857827556,0.050605999
Canada,Canada,0,10-01-2021,16-01-2021,7,2021,2,38155012,6770,1008,6498.529126,271.4708738,5762,2.641854758,0.711494662,0.041774203
Canada,Canada,0,17-01-2021,23-01-2021,7,2021,3,38155012,6750,1024,6451.86246,298.1375405,5726,2.683788961,0.781385,0.046209531
Canada,Canada,0,24-01-2021,30-01-2021,7,2021,4,38155012,6665,962,6380.195793,284.8042071,5703,2.521293926,0.746439831,0.044638788
Canada,Canada,0,31-01-2021,06-02-2021,7,2021,5,38155012,6475,760,6149.36246,325.6375405,5715,1.991874619,0.85345941,0.052954683
Canada,Canada,0,07-02-2021,13-02-2021,7,2021,6,38155012,6100,526,6161.029126,-61.02912621,5574,1.378586908,-0.159950484,-0.009905671
Canada,Canada,0,14-02-2021,20-02-2021,7,2021,7,38155012,6065,402,6128.529126,-63.52912621,5663,1.053596838,-0.166502703,-0.010366129
Canada,Canada,0,21-02-2021,27-02-2021,7,2021,8,38155012,5975,330,6078.529126,-103.5291262,5645,0.864892927,-0.271338209,-0.017031937
Canada,Canada,0,28-02-2021,06-03-2021,7,2021,9,38155012,5985,253,6031.86246,-46.86245955,5732,0.663084577,-0.122821242,-0.007769153
Canada,Canada,0,07-03-2021,13-03-2021,7,2021,10,38155012,5790,221,6075.176144,-285.1761442,5569,0.579216172,-0.747414636,-0.046941214
Canada,Canada,0,14-03-2021,20-03-2021,7,2021,11,38155012,5625,209,5969.176144,-344.1761442,5416,0.54776552,-0.902047008,-0.057658902
Canada,Canada,0,21-03-2021,27-03-2021,7,2021,12,38155012,5740,209,5945.176144,-205.1761442,5531,0.54776552,-0.537743624,-0.034511365
Canada,Canada,0,28-03-2021,03-04-2021,7,2021,13,38155012,5675,198,5890.176144,-215.1761442,5477,0.518935756,-0.563952501,-0.03653136
Canada,Canada,0,04-04-2021,10-04-2021,7,2021,14,38155012,5870,237,5838.176144,31.82385576,5633,0.621150375,0.083406751,0.005450993
Canada,Canada,0,11-04-2021,17-04-2021,7,2021,15,38155012,5735,304,5746.176144,-11.17614424,5431,0.796749848,-0.029291419,-0.001944971
Canada,Canada,0,18-04-2021,24-04-2021,7,2021,16,38155012,5765,336,5747.176144,17.82385576,5429,0.880618253,0.046714324,0.003101324
Canada,Canada,0,25-04-2021,01-05-2021,7,2021,17,38155012,5970,334,5693.176144,276.8238558,5636,0.875376477,0.725524227,0.0486238
Canada,Canada,0,02-05-2021,08-05-2021,7,2021,18,38155012,5910,307,5712.176144,197.8238558,5603,0.804612511,0.518474102,0.03463196
Canada,Canada,0,09-05-2021,15-05-2021,7,2021,19,38155012,5805,340,5622.176144,182.8238558,5465,0.891101803,0.479160787,0.032518344
Canada,Canada,0,16-05-2021,22-05-2021,7,2021,20,38155012,5835,295,5502.176144,332.8238558,5540,0.773161859,0.872293935,0.060489495
Canada,Canada,0,23-05-2021,29-05-2021,7,2021,21,38155012,5365,275,5457.176144,-92.17614424,5090,0.720744106,-0.241583319,-0.016890813
Canada,Canada,0,30-05-2021,05-06-2021,7,2021,22,38155012,5615,234,5397.176144,217.8238558,5381,0.613287712,0.570891855,0.040358856
Canada,Canada,0,06-06-2021,12-06-2021,7,2021,23,38155012,5255,202,5348.176144,-93.17614424,5053,0.529419307,-0.244204206,-0.017422041
Canada,Canada,0,13-06-2021,19-06-2021,7,2021,24,38155012,5315,140,5340.176144,-25.17614424,5175,0.366924272,-0.065983846,-0.004714478
Canada,Canada,0,20-06-2021,26-06-2021,7,2021,25,38155012,5250,160,5296.176144,-46.17614424,5090,0.419342025,-0.121022486,-0.00871877
Canada,Canada,0,27-06-2021,03-07-2021,7,2021,26,38155012,6115,134,5328.176144,786.8238558,5981,0.351198946,2.062176932,0.147672268
Canada,Canada,0,04-07-2021,10-07-2021,7,2021,27,38155012,5365,80,5347.176144,17.82385576,5285,0.209671013,0.046714324,0.003333321
Canada,Canada,0,11-07-2021,17-07-2021,7,2021,28,38155012,5325,65,5300.176144,24.82385576,5260,0.170357698,0.065060537,0.004683591
Canada,Canada,0,18-07-2021,24-07-2021,7,2021,29,38155012,5355,51,5232.176144,122.8238558,5304,0.133665271,0.321907528,0.023474717
Canada,Canada,0,25-07-2021,31-07-2021,7,2021,30,38155012,5465,54,5274.176144,190.8238558,5411,0.141527933,0.500127888,0.036180789
Canada,Canada,0,01-08-2021,07-08-2021,7,2021,31,38155012,5500,65,5266.176144,233.8238558,5435,0.170357698,0.612826057,0.04440107
Canada,Canada,0,08-08-2021,14-08-2021,7,2021,32,38155012,5405,38,5288.176144,116.8238558,5367,0.099593731,0.306182202,0.022091521
Canada,Canada,0,15-08-2021,21-08-2021,7,2021,33,38155012,5675,90,5263.176144,411.8238558,5585,0.235879889,1.07934406,0.078246261
Canada,Canada,0,22-08-2021,28-08-2021,7,2021,34,38155012,5580,108,5273.176144,306.8238558,5472,0.283055867,0.804150856,0.058185778
Canada,Canada,0,29-08-2021,04-09-2021,7,2021,35,38155012,5765,118,5315.176144,449.8238558,5647,0.309264744,1.178937791,0.084630094
Canada,Canada,0,05-09-2021,11-09-2021,7,2021,36,38155012,6070,170,5357.176144,712.8238558,5900,0.445550902,1.868231245,0.133059626
Canada,Canada,0,12-09-2021,18-09-2021,7,2021,37,38155012,5975,198,5346.176144,628.8238558,5777,0.518935756,1.648076682,0.117621238
